STATION,NAME,DATE,PRCP,MONTH,YEAR
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-07-18,1.42,7,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-07-19,0.35,7,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-07-20,0.28,7,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-07-21,0.0,7,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-07-22,0.0,7,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-07-23,0.0,7,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-07-26,0.0,7,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-07-28,0.0,7,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-07-29,0.12,7,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-07-30,0.0,7,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-07-31,0.16,7,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-01,0.0,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-02,0.0,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-03,0.0,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-08,0.01,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-09,0.04,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-10,0.2,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-11,0.02,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-12,0.0,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-13,0.0,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-14,0.12,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-15,0.0,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-23,0.01,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-24,0.08,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-25,0.0,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-26,0.02,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-27,0.55,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-28,0.55,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-29,0.02,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-30,0.0,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-08-31,1.1,8,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-01,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-02,1.02,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-03,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-04,1.3,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-05,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-07,0.01,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-08,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-09,0.01,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-10,0.2,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-11,2.09,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-12,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-13,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-14,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-15,0.04,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-16,1.1,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-17,1.06,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-18,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-19,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-20,0.03,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-21,0.24,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-22,0.04,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-23,0.03,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-24,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-26,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-27,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-28,0.0,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-29,3.03,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-09-30,0.02,9,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-10-01,0.0,10,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-10-10,0.08,10,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-10-11,0.0,10,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-10-12,0.02,10,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-10-13,0.0,10,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-10-30,0.01,10,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-10-31,0.12,10,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-11-01,0.01,11,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-11-02,0.24,11,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-11-03,0.63,11,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-11-04,0.08,11,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-11-05,0.0,11,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-11-13,1.06,11,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-11-14,0.0,11,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-11-16,0.02,11,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-11-17,0.24,11,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-11-18,0.0,11,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-12-01,0.04,12,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-12-02,1.38,12,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-12-03,2.76,12,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-12-04,1.22,12,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-12-05,0.02,12,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-12-06,0.0,12,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-12-12,2.13,12,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-12-13,7.99,12,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-12-14,0.0,12,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-12-16,0.08,12,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2016-12-17,0.0,12,2016
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-01-01,0.04,1,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-01-26,0.0,1,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-01-27,0.16,1,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-01-28,0.16,1,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-01-29,0.0,1,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-05-10,0.0,5,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-06-07,0.47,6,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-06-08,0.0,6,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-06-09,0.0,6,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-06-24,1.02,6,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-06-25,0.43,6,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-06-26,0.0,6,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-06-28,0.0,6,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-01,0.08,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-02,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-04,0.08,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-05,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-07,1.85,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-08,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-09,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-10,1.81,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-11,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-12,2.24,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-13,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-14,0.01,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-15,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-16,0.01,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-17,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-19,0.01,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-20,0.08,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-21,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-26,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-27,1.42,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-28,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-29,0.08,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-30,0.04,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-07-31,0.0,7,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-02,0.43,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-03,0.31,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-04,0.0,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-05,0.03,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-06,0.16,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-07,0.0,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-08,0.24,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-09,0.0,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-10,0.24,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-11,0.0,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-12,0.75,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-13,0.28,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-14,0.63,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-15,0.01,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-16,0.24,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-17,0.75,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-18,2.4,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-19,0.16,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-20,0.02,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-21,0.0,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-22,0.59,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-23,0.0,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-24,0.24,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-25,0.24,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-26,0.01,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-27,0.47,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-28,0.2,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-08-29,0.0,8,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-06,0.0,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-07,1.85,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-08,0.0,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-09,0.12,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-10,0.0,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-16,0.0,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-17,0.59,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-18,0.03,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-19,0.43,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-20,0.0,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-22,0.0,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-26,0.0,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-27,0.0,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-28,0.01,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-29,0.03,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-09-30,0.0,9,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-01,0.98,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-02,0.31,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-03,0.0,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-04,1.61,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-05,0.16,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-06,0.91,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-07,0.2,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-08,0.0,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-11,0.08,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-12,0.04,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-13,0.0,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-14,0.04,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-15,0.0,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-16,0.02,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-17,0.31,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-18,0.0,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-19,0.0,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-23,0.0,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-28,0.12,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-30,1.81,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-10-31,6.65,10,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-01,0.31,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-02,0.94,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-03,5.55,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-04,2.44,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-05,0.79,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-06,1.02,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-07,0.59,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-08,0.83,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-09,0.0,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-10,0.0,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-11,0.2,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-12,0.02,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-13,1.02,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-14,0.63,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-15,0.08,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-16,0.0,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-20,0.08,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-21,0.0,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-22,0.04,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-23,0.0,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-26,0.2,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-27,3.98,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-28,0.04,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-29,0.0,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-11-30,2.32,11,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-12-01,2.17,12,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-12-02,0.02,12,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-12-03,0.0,12,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-12-18,0.0,12,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-12-22,0.0,12,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-12-23,0.02,12,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-12-24,0.0,12,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-12-29,0.0,12,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2017-12-30,0.0,12,2017
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-01-09,0.0,1,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-01-10,0.0,1,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-01-11,0.28,1,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-01-12,0.0,1,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-02-08,0.04,2,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-02-09,0.0,2,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-03-17,0.02,3,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-04-11,0.0,4,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-06-16,0.59,6,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-06-17,0.0,6,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-06-18,0.0,6,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-06-24,0.0,6,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-02,0.0,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-03,1.97,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-04,0.0,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-07,0.0,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-15,0.0,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-22,0.0,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-23,0.0,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-24,0.04,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-25,0.08,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-26,0.0,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-27,0.16,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-28,0.0,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-07-30,0.0,7,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-04,0.08,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-05,0.31,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-06,0.02,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-07,0.02,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-08,0.24,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-09,0.47,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-10,0.28,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-11,0.24,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-12,0.12,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-13,0.0,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-14,0.04,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-15,2.76,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-16,0.04,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-17,0.2,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-18,0.0,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-22,0.0,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-24,0.01,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-25,0.01,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-26,0.02,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-27,0.0,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-28,0.39,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-29,0.0,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-08-31,0.83,8,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-01,0.01,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-02,0.08,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-03,0.04,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-04,0.0,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-05,0.0,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-14,0.71,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-15,0.0,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-16,0.02,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-17,0.0,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-18,1.1,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-19,0.94,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-20,0.02,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-09-21,0.0,9,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-01,0.51,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-02,0.04,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-03,0.2,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-04,0.47,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-05,2.24,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-06,0.63,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-07,0.02,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-08,0.02,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-09,0.01,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-10,0.0,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-17,0.0,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-18,2.72,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-19,0.0,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-20,2.36,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-21,0.59,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-22,0.0,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-30,0.02,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-10-31,0.24,10,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-01,1.38,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-02,0.35,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-03,0.0,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-04,0.28,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-05,0.0,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-06,0.02,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-07,0.0,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-15,0.28,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-17,0.16,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-19,0.01,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-20,1.06,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-21,1.81,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-22,3.43,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-23,0.67,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-24,0.0,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-11-30,0.0,11,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-12-04,1.77,12,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-12-05,0.91,12,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-12-06,0.16,12,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-12-07,0.0,12,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-12-15,0.0,12,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-12-23,0.87,12,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-12-24,0.0,12,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-12-29,0.02,12,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-12-30,0.02,12,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2018-12-31,0.0,12,2018
IN020040900,"MADRAS MINAMBAKKAM, IN",2019-01-29,0.0,1,2019
IN020040900,"MADRAS MINAMBAKKAM, IN",2019-01-30,0.0,1,2019
IN020040900,"MADRAS MINAMBAKKAM, IN",2019-02-05,0.0,2,2019
IN020040900,"MADRAS MINAMBAKKAM, IN",2019-02-28,0.12,2,2019
